name,other,date,value
宇智波信,,2017-07-09,2368
宇智波信,,2017-07-16,6943
宇智波信,,2017-07-23,6116
宇智波信,,2017-07-30,4997
宇智波信,,2017-08-06,3717
宇智波信,,2017-08-13,9422
宇智波信,,2017-08-20,33982
宇智波信,,2017-08-27,39340
宇智波信,,2017-09-03,19746
宇智波信,,2017-09-10,13369
宇智波信,,2017-09-17,8385
宇智波信,,2017-09-24,6572
宇智波信,,2017-10-01,4985
宇智波信,,2017-10-08,5175
宇智波信,,2017-10-15,4065
宇智波信,,2017-10-22,4059
宇智波信,,2017-10-29,3949
宇智波信,,2017-11-05,4090
宇智波信,,2017-11-12,4038
宇智波信,,2017-11-19,3936
宇智波信,,2017-11-26,2998
宇智波信,,2017-12-03,3065
宇智波信,,2017-12-10,2998
宇智波信,,2017-12-17,3421
宇智波信,,2017-12-24,3306
宇智波信,,2017-12-31,3777
宇智波信,,2018-01-07,3710
宇智波信,,2018-01-14,3286
宇智波信,,2018-01-21,3761
宇智波信,,2018-01-28,3913
宇智波信,,2018-02-04,3055
宇智波信,,2018-02-11,3079
宇智波信,,2018-02-18,2713
宇智波信,,2018-02-25,3016
宇智波信,,2018-03-04,3396
宇智波信,,2018-03-11,2706
宇智波信,,2018-03-18,3202
宇智波信,,2018-03-25,2663
宇智波信,,2018-04-01,2909
宇智波信,,2018-04-08,3049
宇智波信,,2018-04-15,2755
宇智波信,,2018-04-22,2714
宇智波信,,2018-04-29,2792
宇智波信,,2018-05-06,3238
宇智波信,,2018-05-13,3784
宇智波信,,2018-05-20,3176
宇智波信,,2018-05-27,2886
宇智波信,,2018-06-03,3125
宇智波信,,2018-06-10,3570
宇智波信,,2018-06-17,4329
宇智波信,,2018-06-24,3473
宇智波信,,2018-07-01,3784
宇智波信,,2018-07-08,3392
宇智波信,,2018-07-15,3554
宇智波信,,2018-07-22,4166
宇智波信,,2018-07-29,4314
宇智波信,,2018-08-05,4145
宇智波信,,2018-08-12,3916
宇智波信,,2018-08-19,4308
宇智波信,,2018-08-26,3817
宇智波信,,2018-09-02,4028
宇智波信,,2018-09-09,3179
宇智波信,,2018-09-16,3456
宇智波信,,2018-09-23,3701
宇智波信,,2018-09-30,4222
宇智波信,,2018-10-07,4144
宇智波信,,2018-10-14,4378
宇智波信,,2018-10-21,3427
宇智波信,,2018-10-28,3497
宇智波信,,2018-11-04,3113
宇智波信,,2018-11-11,3630
宇智波信,,2018-11-18,2488
宇智波信,,2018-11-25,2783
宇智波信,,2018-12-02,3112
宇智波信,,2018-12-09,2703
宇智波信,,2018-12-16,2850
宇智波信,,2018-12-23,2912
宇智波信,,2018-12-30,2737
宇智波信,,2019-01-06,3124
宇智波信,,2019-01-13,3318
宇智波信,,2019-01-20,3585
宇智波信,,2019-01-27,3940
宇智波信,,2019-02-03,3652
宇智波信,,2019-02-10,3516
宇智波信,,2019-02-17,3651
宇智波信,,2019-02-24,3352
宇智波信,,2019-03-03,2806
宇智波信,,2019-03-10,2520
宇智波信,,2019-03-17,2491
宇智波信,,2019-03-24,2721
宇智波信,,2019-03-31,2627
宇智波信,,2019-04-07,2722
宇智波信,,2019-04-14,2730
宇智波信,,2019-04-21,2831
宇智波信,,2019-04-28,2694
宇智波信,,2019-05-05,3144
宇智波信,,2019-05-12,3067
宇智波信,,2019-05-19,3847
宇智波信,,2019-05-26,3928
宇智波信,,2019-06-02,4629
宇智波信,,2019-06-09,4899
宇智波信,,2019-06-16,4130
宇智波信,,2019-06-23,5860
宇智波信,,2019-06-30,5617
宇智波信,,2019-07-07,4435
宇智波信,,2019-07-14,5618
宇智波信,,2019-07-21,5311
宇智波信,,2019-07-28,4779
宇智波信,,2019-08-04,4140
宇智波信,,2019-08-11,3836
宇智波信,,2019-08-18,3907
宇智波信,,2019-08-25,3627
宇智波信,,2019-09-01,3356
宇智波信,,2019-09-08,2767
宇智波信,,2019-09-15,3293
宇智波信,,2019-09-22,2916
宇智波信,,2019-09-29,2982
宇智波信,,2019-10-06,3793
宇智波信,,2019-10-13,2978
宇智波信,,2019-10-20,2872
宇智波信,,2019-10-27,3225
宇智波信,,2019-11-03,3974
宇智波信,,2019-11-10,3486
宇智波信,,2019-11-17,3889
宇智波信,,2019-11-24,3651
宇智波信,,2019-12-01,3342
宇智波信,,2019-12-08,2871
宇智波信,,2019-12-15,3063
宇智波信,,2019-12-22,3266
宇智波信,,2019-12-29,2845
宇智波信,,2020-01-05,3002
宇智波信,,2020-01-12,2894
宇智波信,,2020-01-19,2689
宇智波信,,2020-01-26,2770
宇智波信,,2020-02-02,4119
宇智波信,,2020-02-09,3512
宇智波信,,2020-02-16,3339
宇智波信,,2020-02-23,3524
宇智波信,,2020-03-01,3724
宇智波信,,2020-03-08,3617
宇智波信,,2020-03-15,3342
宇智波信,,2020-03-22,3503
宇智波信,,2020-03-29,3202
宇智波信,,2020-04-05,3470
宇智波信,,2020-04-12,3194
宇智波信,,2020-04-19,2927
宇智波信,,2020-04-26,2983
宇智波信,,2020-05-03,3099
宇智波信,,2020-05-10,3928
宇智波信,,2020-05-17,4255
宇智波信,,2020-05-24,4199
宇智波信,,2020-05-31,3005
宇智波信,,2020-06-07,2931
宇智波信,,2020-06-14,3392
宇智波信,,2020-06-21,3393
宇智波信,,2020-06-28,3236
宇智波信,,2020-07-05,3165
宇智波信,,2020-07-12,3458
宇智波信,,2020-07-19,3225
宇智波信,,2020-07-26,3540
宇智波信,,2020-08-02,4069
宇智波信,,2020-08-09,4543
宇智波信,,2020-08-16,3566
宇智波信,,2020-08-23,3256
宇智波信,,2020-08-30,2787
宇智波信,,2020-09-06,2315
宇智波信,,2020-09-13,2510
宇智波信,,2020-09-20,2503
宇智波信,,2020-09-27,2267
宇智波信,,2020-10-04,3171
宇智波信,,2020-10-11,2944
宇智波信,,2020-10-18,2678
宇智波信,,2020-10-25,2184
宇智波信,,2020-11-01,2260
宇智波信,,2020-11-08,2407
宇智波信,,2020-11-15,2707
宇智波信,,2020-11-22,2976
宇智波信,,2020-11-29,2587
宇智波信,,2020-12-06,2367
宇智波信,,2020-12-13,2146
宇智波信,,2020-12-20,2023
宇智波信,,2020-12-27,1995
宇智波信,,2021-01-03,1983
宇智波信,,2021-01-10,2220
宇智波信,,2021-01-17,2813
宇智波信,,2021-01-24,2838
宇智波信,,2021-01-31,2736
宇智波信,,2021-02-07,2453
宇智波信,,2021-02-14,2190
宇智波信,,2021-02-21,2232
宇智波信,,2021-02-28,2243
宇智波信,,2021-03-07,1805
宇智波信,,2021-03-14,1883
宇智波信,,2021-03-21,1732
宇智波信,,2021-03-28,2173
宇智波信,,2021-04-04,2075
宇智波信,,2021-04-11,2012
宇智波信,,2021-04-18,2082
宇智波信,,2021-04-25,2108
宇智波信,,2021-05-02,2154
宇智波信,,2021-05-09,2170
宇智波信,,2021-05-16,2670
宇智波信,,2021-05-23,2206
宇智波信,,2021-05-30,2402
宇智波信,,2021-06-06,2593
宇智波信,,2021-06-13,2840
宇智波信,,2021-06-20,2477
宇智波信,,2021-06-27,2323
宇智波信,,2021-07-04,2129
宇智波信,,2021-07-11,2335
宇智波信,,2021-07-18,2480
宇智波信,,2021-07-25,2261
宇智波信,,2021-08-01,2280
宇智波信,,2021-08-08,2276
宇智波信,,2021-08-15,2447
宇智波信,,2021-08-22,2331
宇智波信,,2021-08-29,2310
宇智波信,,2021-09-05,1965
宇智波信,,2021-09-12,2202
宇智波信,,2021-09-19,2235
宇智波信,,2021-09-26,2220
宇智波信,,2021-10-03,2262
宇智波信,,2021-10-10,2730
宇智波信,,2021-10-17,2906
宇智波信,,2021-10-24,2136
宇智波信,,2021-10-31,1888
宇智波信,,2021-11-07,1885
宇智波信,,2021-11-14,1954
宇智波信,,2021-11-21,1924
宇智波信,,2021-11-28,1854
宇智波信,,2021-12-05,2050
宇智波信,,2021-12-12,2129
宇智波信,,2021-12-19,1970
宇智波信,,2021-12-26,1745
宇智波信,,2022-01-02,1760
宇智波信,,2022-01-09,1799
宇智波信,,2022-01-16,1859
宇智波信,,2022-01-23,2001
宇智波信,,2022-01-30,2089
宇智波信,,2022-02-06,1849
宇智波信,,2022-02-13,1976
宇智波信,,2022-02-20,1812
宇智波信,,2022-02-27,1724
宇智波信,,2022-03-06,1709
宇智波信,,2022-03-13,1797
宇智波信,,2022-03-20,1781
宇智波信,,2022-03-27,1782
宇智波信,,2022-04-03,1684
宇智波信,,2022-04-04,255
御手洗红豆,,2011-01-02,740
御手洗红豆,,2011-01-09,2238
御手洗红豆,,2011-01-16,2291
御手洗红豆,,2011-01-23,2355
御手洗红豆,,2011-01-30,2533
御手洗红豆,,2011-02-06,2554
御手洗红豆,,2011-02-13,3027
御手洗红豆,,2011-02-20,2835
御手洗红豆,,2011-02-27,2248
御手洗红豆,,2011-03-06,2030
御手洗红豆,,2011-03-13,2243
御手洗红豆,,2011-03-20,2179
御手洗红豆,,2011-03-27,2306
御手洗红豆,,2011-04-03,2216
御手洗红豆,,2011-04-10,2547
御手洗红豆,,2011-04-17,2456
御手洗红豆,,2011-04-24,2478
御手洗红豆,,2011-05-01,2381
御手洗红豆,,2011-05-08,2520
御手洗红豆,,2011-05-15,2477
御手洗红豆,,2011-05-22,2450
御手洗红豆,,2011-05-29,2314
御手洗红豆,,2011-06-05,2545
御手洗红豆,,2011-06-12,2651
御手洗红豆,,2011-06-19,2559
御手洗红豆,,2011-06-26,2623
御手洗红豆,,2011-07-03,2779
御手洗红豆,,2011-07-10,2867
御手洗红豆,,2011-07-17,2903
御手洗红豆,,2011-07-24,2961
御手洗红豆,,2011-07-31,3932
御手洗红豆,,2011-08-07,3620
御手洗红豆,,2011-08-14,3122
御手洗红豆,,2011-08-21,2900
御手洗红豆,,2011-08-28,2683
御手洗红豆,,2011-09-04,2271
御手洗红豆,,2011-09-11,2057
御手洗红豆,,2011-09-18,2146
御手洗红豆,,2011-09-25,1875
御手洗红豆,,2011-10-02,1929
御手洗红豆,,2011-10-09,2381
御手洗红豆,,2011-10-16,2044
御手洗红豆,,2011-10-23,2095
御手洗红豆,,2011-10-30,2233
御手洗红豆,,2011-11-06,2361
御手洗红豆,,2011-11-13,2399
御手洗红豆,,2011-11-20,2305
御手洗红豆,,2011-11-27,2294
御手洗红豆,,2011-12-04,2157
御手洗红豆,,2011-12-11,2177
御手洗红豆,,2011-12-18,2123
御手洗红豆,,2011-12-25,2142
御手洗红豆,,2012-01-01,2043
御手洗红豆,,2012-01-08,2342
御手洗红豆,,2012-01-15,2373
御手洗红豆,,2012-01-22,2362
御手洗红豆,,2012-01-29,2402
御手洗红豆,,2012-02-05,2750
御手洗红豆,,2012-02-12,2618
御手洗红豆,,2012-02-19,2370
御手洗红豆,,2012-02-26,2389
御手洗红豆,,2012-03-04,2435
御手洗红豆,,2012-03-11,2725
御手洗红豆,,2012-03-18,2993
御手洗红豆,,2012-03-25,2908
御手洗红豆,,2012-04-01,2715
御手洗红豆,,2012-04-08,3308
御手洗红豆,,2012-04-15,3013
御手洗红豆,,2012-04-22,2671
御手洗红豆,,2012-04-29,2780
御手洗红豆,,2012-05-06,5518
御手洗红豆,,2012-05-13,5448
御手洗红豆,,2012-05-20,5531
御手洗红豆,,2012-05-27,4978
御手洗红豆,,2012-06-03,4042
御手洗红豆,,2012-06-10,3815
御手洗红豆,,2012-06-17,3475
御手洗红豆,,2012-06-24,3527
御手洗红豆,,2012-07-01,3295
御手洗红豆,,2012-07-08,3946
御手洗红豆,,2012-07-15,4641
御手洗红豆,,2012-07-22,3832
御手洗红豆,,2012-07-29,3454
御手洗红豆,,2012-08-05,3248
御手洗红豆,,2012-08-12,3339
御手洗红豆,,2012-08-19,3300
御手洗红豆,,2012-08-26,3282
御手洗红豆,,2012-09-02,3341
御手洗红豆,,2012-09-09,2710
御手洗红豆,,2012-09-16,2476
御手洗红豆,,2012-09-23,2244
御手洗红豆,,2012-09-30,1942
御手洗红豆,,2012-10-07,2703
御手洗红豆,,2012-10-14,2091
御手洗红豆,,2012-10-21,2268
御手洗红豆,,2012-10-28,2286
御手洗红豆,,2012-11-04,2184
御手洗红豆,,2012-11-11,2257
御手洗红豆,,2012-11-18,2233
御手洗红豆,,2012-11-25,2067
御手洗红豆,,2012-12-02,2122
御手洗红豆,,2012-12-09,2174
御手洗红豆,,2012-12-16,2003
御手洗红豆,,2012-12-23,2054
御手洗红豆,,2012-12-30,2035
御手洗红豆,,2013-01-06,2339
御手洗红豆,,2013-01-13,2111
御手洗红豆,,2013-01-20,2268
御手洗红豆,,2013-01-27,2405
御手洗红豆,,2013-02-03,2847
御手洗红豆,,2013-02-10,3427
御手洗红豆,,2013-02-17,3251
御手洗红豆,,2013-02-24,3037
御手洗红豆,,2013-03-03,2493
御手洗红豆,,2013-03-10,2289
御手洗红豆,,2013-03-17,2383
御手洗红豆,,2013-03-24,2292
御手洗红豆,,2013-03-31,2463
御手洗红豆,,2013-04-07,2787
御手洗红豆,,2013-04-14,2560
御手洗红豆,,2013-04-21,2364
御手洗红豆,,2013-04-28,2262
御手洗红豆,,2013-05-05,2725
御手洗红豆,,2013-05-12,2369
御手洗红豆,,2013-05-19,2446
御手洗红豆,,2013-05-26,2492
御手洗红豆,,2013-06-02,2646
御手洗红豆,,2013-06-09,2949
御手洗红豆,,2013-06-16,3544
御手洗红豆,,2013-06-23,3501
御手洗红豆,,2013-06-30,3035
御手洗红豆,,2013-07-07,3241
御手洗红豆,,2013-07-14,3203
御手洗红豆,,2013-07-21,3343
御手洗红豆,,2013-07-28,3490
御手洗红豆,,2013-08-04,3604
御手洗红豆,,2013-08-11,3428
御手洗红豆,,2013-08-18,3568
御手洗红豆,,2013-08-25,3804
御手洗红豆,,2013-09-01,3468
御手洗红豆,,2013-09-08,2712
御手洗红豆,,2013-09-15,2560
御手洗红豆,,2013-09-22,3115
御手洗红豆,,2013-09-29,2701
御手洗红豆,,2013-10-06,3979
御手洗红豆,,2013-10-13,3467
御手洗红豆,,2013-10-20,2898
御手洗红豆,,2013-10-27,2834
御手洗红豆,,2013-11-03,3172
御手洗红豆,,2013-11-10,3197
御手洗红豆,,2013-11-17,2960
御手洗红豆,,2013-11-24,2840
御手洗红豆,,2013-12-01,2885
御手洗红豆,,2013-12-08,3973
御手洗红豆,,2013-12-15,3508
御手洗红豆,,2013-12-22,3208
御手洗红豆,,2013-12-29,3120
御手洗红豆,,2014-01-05,3374
御手洗红豆,,2014-01-12,3054
御手洗红豆,,2014-01-19,3130
御手洗红豆,,2014-01-26,3629
御手洗红豆,,2014-02-02,3551
御手洗红豆,,2014-02-09,4078
御手洗红豆,,2014-02-16,3749
御手洗红豆,,2014-02-23,3629
御手洗红豆,,2014-03-02,3865
御手洗红豆,,2014-03-09,3140
御手洗红豆,,2014-03-16,3032
御手洗红豆,,2014-03-23,3232
御手洗红豆,,2014-03-30,3534
御手洗红豆,,2014-04-06,3308
御手洗红豆,,2014-04-13,4426
御手洗红豆,,2014-04-20,4924
御手洗红豆,,2014-04-27,4841
御手洗红豆,,2014-05-04,5163
御手洗红豆,,2014-05-11,4618
御手洗红豆,,2014-05-18,5773
御手洗红豆,,2014-05-25,6368
御手洗红豆,,2014-06-01,6292
御手洗红豆,,2014-06-08,7964
御手洗红豆,,2014-06-15,6486
御手洗红豆,,2014-06-22,7154
御手洗红豆,,2014-06-29,6731
御手洗红豆,,2014-07-06,7241
御手洗红豆,,2014-07-13,7053
御手洗红豆,,2014-07-20,6426
御手洗红豆,,2014-07-27,6591
御手洗红豆,,2014-08-03,6129
御手洗红豆,,2014-08-10,6542
御手洗红豆,,2014-08-17,6414
御手洗红豆,,2014-08-24,6650
御手洗红豆,,2014-08-31,6065
御手洗红豆,,2014-09-07,4526
御手洗红豆,,2014-09-14,4557
御手洗红豆,,2014-09-21,3852
御手洗红豆,,2014-09-28,3596
御手洗红豆,,2014-10-05,5594
御手洗红豆,,2014-10-12,5164
御手洗红豆,,2014-10-19,4391
御手洗红豆,,2014-10-26,4715
御手洗红豆,,2014-11-02,5561
御手洗红豆,,2014-11-09,8809
御手洗红豆,,2014-11-16,9431
御手洗红豆,,2014-11-23,8095
御手洗红豆,,2014-11-30,7576
御手洗红豆,,2014-12-07,6544
御手洗红豆,,2014-12-14,6336
御手洗红豆,,2014-12-21,5913
御手洗红豆,,2014-12-28,5706
御手洗红豆,,2015-01-04,6418
御手洗红豆,,2015-01-11,5067
御手洗红豆,,2015-01-18,4823
御手洗红豆,,2015-01-25,4668
御手洗红豆,,2015-02-01,4865
御手洗红豆,,2015-02-08,5248
御手洗红豆,,2015-02-15,6580
御手洗红豆,,2015-02-22,7801
御手洗红豆,,2015-03-01,8417
御手洗红豆,,2015-03-08,6990
御手洗红豆,,2015-03-15,5061
御手洗红豆,,2015-03-22,4687
御手洗红豆,,2015-03-29,4406
御手洗红豆,,2015-04-05,4682
御手洗红豆,,2015-04-12,4556
御手洗红豆,,2015-04-19,4880
御手洗红豆,,2015-04-26,4961
御手洗红豆,,2015-05-03,5274
御手洗红豆,,2015-05-10,4462
御手洗红豆,,2015-05-17,5274
御手洗红豆,,2015-05-24,4875
御手洗红豆,,2015-05-31,4647
御手洗红豆,,2015-06-07,4859
御手洗红豆,,2015-06-14,4998
御手洗红豆,,2015-06-21,4996
御手洗红豆,,2015-06-28,5439
御手洗红豆,,2015-07-05,6491
御手洗红豆,,2015-07-12,6968
御手洗红豆,,2015-07-19,7259
御手洗红豆,,2015-07-26,7959
御手洗红豆,,2015-08-02,7791
御手洗红豆,,2015-08-09,7811
御手洗红豆,,2015-08-16,8391
御手洗红豆,,2015-08-23,7635
御手洗红豆,,2015-08-30,6316
御手洗红豆,,2015-09-06,5489
御手洗红豆,,2015-09-13,4754
御手洗红豆,,2015-09-20,4488
御手洗红豆,,2015-09-27,4296
御手洗红豆,,2015-10-04,5436
御手洗红豆,,2015-10-11,5186
御手洗红豆,,2015-10-18,4440
御手洗红豆,,2015-10-25,4420
御手洗红豆,,2015-11-01,4407
御手洗红豆,,2015-11-08,4347
御手洗红豆,,2015-11-15,4439
御手洗红豆,,2015-11-22,4830
御手洗红豆,,2015-11-29,4705
御手洗红豆,,2015-12-06,4440
御手洗红豆,,2015-12-13,4720
御手洗红豆,,2015-12-20,4585
御手洗红豆,,2015-12-27,4551
御手洗红豆,,2016-01-03,5319
御手洗红豆,,2016-01-10,5758
御手洗红豆,,2016-01-17,7420
御手洗红豆,,2016-01-24,9328
御手洗红豆,,2016-01-31,11545
御手洗红豆,,2016-02-07,11680
御手洗红豆,,2016-02-14,11871
御手洗红豆,,2016-02-21,12563
御手洗红豆,,2016-02-28,12781
御手洗红豆,,2016-03-06,12820
御手洗红豆,,2016-03-13,12152
御手洗红豆,,2016-03-20,11426
御手洗红豆,,2016-03-27,10623
御手洗红豆,,2016-04-03,11233
御手洗红豆,,2016-04-10,11468
御手洗红豆,,2016-04-17,11014
御手洗红豆,,2016-04-24,11168
御手洗红豆,,2016-05-01,11632
御手洗红豆,,2016-05-08,11617
御手洗红豆,,2016-05-15,11353
御手洗红豆,,2016-05-22,11274
御手洗红豆,,2016-05-29,11196
御手洗红豆,,2016-06-05,11176
御手洗红豆,,2016-06-12,11297
御手洗红豆,,2016-06-19,10368
御手洗红豆,,2016-06-26,10873
御手洗红豆,,2016-07-03,11111
御手洗红豆,,2016-07-10,11384
御手洗红豆,,2016-07-17,12220
御手洗红豆,,2016-07-24,11691
御手洗红豆,,2016-07-31,11541
御手洗红豆,,2016-08-07,11215
御手洗红豆,,2016-08-14,10370
御手洗红豆,,2016-08-21,10003
御手洗红豆,,2016-08-28,9949
御手洗红豆,,2016-09-04,9429
御手洗红豆,,2016-09-11,7943
御手洗红豆,,2016-09-18,9196
御手洗红豆,,2016-09-25,8831
御手洗红豆,,2016-10-02,8803
御手洗红豆,,2016-10-09,9868
御手洗红豆,,2016-10-16,8835
御手洗红豆,,2016-10-23,9374
御手洗红豆,,2016-10-30,9318
御手洗红豆,,2016-11-06,9445
御手洗红豆,,2016-11-13,9570
御手洗红豆,,2016-11-20,9484
御手洗红豆,,2016-11-27,8684
御手洗红豆,,2016-12-04,8733
御手洗红豆,,2016-12-11,9268
御手洗红豆,,2016-12-18,9382
御手洗红豆,,2016-12-25,9491
御手洗红豆,,2017-01-01,9539
御手洗红豆,,2017-01-08,10151
御手洗红豆,,2017-01-15,9576
御手洗红豆,,2017-01-22,9624
御手洗红豆,,2017-01-29,9240
御手洗红豆,,2017-02-05,9477
御手洗红豆,,2017-02-12,9456
御手洗红豆,,2017-02-19,7965
御手洗红豆,,2017-02-26,7505
御手洗红豆,,2017-03-05,6684
御手洗红豆,,2017-03-12,6232
御手洗红豆,,2017-03-19,5662
御手洗红豆,,2017-03-26,6355
御手洗红豆,,2017-04-02,5286
御手洗红豆,,2017-04-09,8346
御手洗红豆,,2017-04-16,9229
御手洗红豆,,2017-04-23,7537
御手洗红豆,,2017-04-30,6121
御手洗红豆,,2017-05-07,6769
御手洗红豆,,2017-05-14,10476
御手洗红豆,,2017-05-21,6334
御手洗红豆,,2017-05-28,5127
御手洗红豆,,2017-06-04,6037
御手洗红豆,,2017-06-11,5581
御手洗红豆,,2017-06-18,5887
御手洗红豆,,2017-06-25,6893
御手洗红豆,,2017-07-02,5971
御手洗红豆,,2017-07-09,6208
御手洗红豆,,2017-07-16,6075
御手洗红豆,,2017-07-23,5818
御手洗红豆,,2017-07-30,5649
御手洗红豆,,2017-08-06,5326
御手洗红豆,,2017-08-13,5227
御手洗红豆,,2017-08-20,5480
御手洗红豆,,2017-08-27,7899
御手洗红豆,,2017-09-03,6236
御手洗红豆,,2017-09-10,4579
御手洗红豆,,2017-09-17,4530
御手洗红豆,,2017-09-24,7090
御手洗红豆,,2017-10-01,5155
御手洗红豆,,2017-10-08,5774
御手洗红豆,,2017-10-15,4031
御手洗红豆,,2017-10-22,3728
御手洗红豆,,2017-10-29,3957
御手洗红豆,,2017-11-05,3630
御手洗红豆,,2017-11-12,3472
御手洗红豆,,2017-11-19,3622
御手洗红豆,,2017-11-26,3355
御手洗红豆,,2017-12-03,3990
御手洗红豆,,2017-12-10,5497
御手洗红豆,,2017-12-17,4640
御手洗红豆,,2017-12-24,4118
御手洗红豆,,2017-12-31,4243
御手洗红豆,,2018-01-07,4206
御手洗红豆,,2018-01-14,4132
御手洗红豆,,2018-01-21,4228
御手洗红豆,,2018-01-28,4230
御手洗红豆,,2018-02-04,4368
御手洗红豆,,2018-02-11,4055
御手洗红豆,,2018-02-18,3619
御手洗红豆,,2018-02-25,4032
御手洗红豆,,2018-03-04,3501
御手洗红豆,,2018-03-11,2848
御手洗红豆,,2018-03-18,3146
御手洗红豆,,2018-03-25,3690
御手洗红豆,,2018-04-01,3313
御手洗红豆,,2018-04-08,4265
御手洗红豆,,2018-04-15,3330
御手洗红豆,,2018-04-22,3611
御手洗红豆,,2018-04-29,3583
御手洗红豆,,2018-05-06,4087
御手洗红豆,,2018-05-13,3735
御手洗红豆,,2018-05-20,3656
御手洗红豆,,2018-05-27,3810
御手洗红豆,,2018-06-03,3621
御手洗红豆,,2018-06-10,4035
御手洗红豆,,2018-06-17,3760
御手洗红豆,,2018-06-24,4271
御手洗红豆,,2018-07-01,4008
御手洗红豆,,2018-07-08,4243
御手洗红豆,,2018-07-15,4132
御手洗红豆,,2018-07-22,4066
御手洗红豆,,2018-07-29,4252
御手洗红豆,,2018-08-05,4140
御手洗红豆,,2018-08-12,4193
御手洗红豆,,2018-08-19,3921
御手洗红豆,,2018-08-26,3375
御手洗红豆,,2018-09-02,3247
御手洗红豆,,2018-09-09,2412
御手洗红豆,,2018-09-16,2256
御手洗红豆,,2018-09-23,2371
御手洗红豆,,2018-09-30,2666
御手洗红豆,,2018-10-07,3350
御手洗红豆,,2018-10-14,2712
御手洗红豆,,2018-10-21,2496
御手洗红豆,,2018-10-28,2632
御手洗红豆,,2018-11-04,2693
御手洗红豆,,2018-11-11,2514
御手洗红豆,,2018-11-18,2236
御手洗红豆,,2018-11-25,2498
御手洗红豆,,2018-12-02,2658
御手洗红豆,,2018-12-09,2594
御手洗红豆,,2018-12-16,2611
御手洗红豆,,2018-12-23,2668
御手洗红豆,,2018-12-30,2570
御手洗红豆,,2019-01-06,2621
御手洗红豆,,2019-01-13,2682
御手洗红豆,,2019-01-20,2837
御手洗红豆,,2019-01-27,3105
御手洗红豆,,2019-02-03,3137
御手洗红豆,,2019-02-10,2909
御手洗红豆,,2019-02-17,3536
御手洗红豆,,2019-02-24,3037
御手洗红豆,,2019-03-03,2704
御手洗红豆,,2019-03-10,2589
御手洗红豆,,2019-03-17,2501
御手洗红豆,,2019-03-24,2655
御手洗红豆,,2019-03-31,2641
御手洗红豆,,2019-04-07,2705
御手洗红豆,,2019-04-14,2698
御手洗红豆,,2019-04-21,2878
御手洗红豆,,2019-04-28,2860
御手洗红豆,,2019-05-05,2860
御手洗红豆,,2019-05-12,3117
御手洗红豆,,2019-05-19,3700
御手洗红豆,,2019-05-26,3773
御手洗红豆,,2019-06-02,3711
御手洗红豆,,2019-06-09,4163
御手洗红豆,,2019-06-16,3961
御手洗红豆,,2019-06-23,4387
御手洗红豆,,2019-06-30,4123
御手洗红豆,,2019-07-07,4627
御手洗红豆,,2019-07-14,4691
御手洗红豆,,2019-07-21,4501
御手洗红豆,,2019-07-28,4590
御手洗红豆,,2019-08-04,4248
御手洗红豆,,2019-08-11,4728
御手洗红豆,,2019-08-18,4496
御手洗红豆,,2019-08-25,4186
御手洗红豆,,2019-09-01,4199
御手洗红豆,,2019-09-08,3089
御手洗红豆,,2019-09-15,3367
御手洗红豆,,2019-09-22,3275
御手洗红豆,,2019-09-29,3105
御手洗红豆,,2019-10-06,5099
御手洗红豆,,2019-10-13,3297
御手洗红豆,,2019-10-20,2974
御手洗红豆,,2019-10-27,3263
御手洗红豆,,2019-11-03,3115
御手洗红豆,,2019-11-10,3106
御手洗红豆,,2019-11-17,3371
御手洗红豆,,2019-11-24,3338
御手洗红豆,,2019-12-01,3302
御手洗红豆,,2019-12-08,3326
御手洗红豆,,2019-12-15,3400
御手洗红豆,,2019-12-22,3591
御手洗红豆,,2019-12-29,3535
御手洗红豆,,2020-01-05,3747
御手洗红豆,,2020-01-12,4233
御手洗红豆,,2020-01-19,3939
御手洗红豆,,2020-01-26,3839
御手洗红豆,,2020-02-02,4501
御手洗红豆,,2020-02-09,4923
御手洗红豆,,2020-02-16,5045
御手洗红豆,,2020-02-23,5128
御手洗红豆,,2020-03-01,5379
御手洗红豆,,2020-03-08,5044
御手洗红豆,,2020-03-15,5798
御手洗红豆,,2020-03-22,5932
御手洗红豆,,2020-03-29,5666
御手洗红豆,,2020-04-05,5657
御手洗红豆,,2020-04-12,5233
御手洗红豆,,2020-04-19,4981
御手洗红豆,,2020-04-26,4566
御手洗红豆,,2020-05-03,4049
御手洗红豆,,2020-05-10,4138
御手洗红豆,,2020-05-17,3596
御手洗红豆,,2020-05-24,3484
御手洗红豆,,2020-05-31,3631
御手洗红豆,,2020-06-07,3649
御手洗红豆,,2020-06-14,3429
御手洗红豆,,2020-06-21,3184
御手洗红豆,,2020-06-28,3677
御手洗红豆,,2020-07-05,3452
御手洗红豆,,2020-07-12,3888
御手洗红豆,,2020-07-19,4637
御手洗红豆,,2020-07-26,4122
御手洗红豆,,2020-08-02,4062
御手洗红豆,,2020-08-09,3984
御手洗红豆,,2020-08-16,3708
御手洗红豆,,2020-08-23,3690
御手洗红豆,,2020-08-30,3244
御手洗红豆,,2020-09-06,2573
御手洗红豆,,2020-09-13,2652
御手洗红豆,,2020-09-20,2754
御手洗红豆,,2020-09-27,3087
御手洗红豆,,2020-10-04,3023
御手洗红豆,,2020-10-11,3125
御手洗红豆,,2020-10-18,2786
御手洗红豆,,2020-10-25,2624
